case_id,question,target_file_name,target_page_no,file_hit@1,page_hit@1,page_hit@3,page_hit@5,mrr,retrieved,chunk_size,chunk_overlap,strategy,rerank,latency_ms,cost_usd,total_tokens
32,앙골라를 중심으로 한 1994년 11월의 루사카 평화협정의 주요 내용은 무엇인가요?,외교부-2024년 앙골라개황(저).pdf,44,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 44}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 44}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 12}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 12}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 45}]",700,100,similarity,True,19753.60783999952,0.0,0
33,"청년농 우대보증 한도를 5억으로 정하고 후계농 정책자금으로 3억을 사용한 후, 다른 정책자금으로 남은 2억을 사용하려면 우대보증이 적용되는지, 적용되지 않는다면 어떤 보증이 적용되는지?",240319 알기쉬운 청년농신보 책자(최종본)★_배포용.pdf,22,1,0,0,0,0.0,"[{""rank"": 1, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 8}, {""rank"": 2, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 8}, {""rank"": 3, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 14}, {""rank"": 4, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 14}, {""rank"": 5, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 12}]",700,100,similarity,True,19753.60783999952,0.0,0
34,"금융기관에서 담보 설정시 대출가능 금액이 토지와 시설물에서 각각 시세의 80%, 60% 수준인 이유와 이에 대한 기준을 어떻게 정하는지 설명해주세요",240319 알기쉬운 청년농신보 책자(최종본)★_배포용.pdf,25,1,0,0,0,0.0,"[{""rank"": 1, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 8}, {""rank"": 2, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 12}, {""rank"": 3, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 14}, {""rank"": 4, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 12}, {""rank"": 5, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 12}]",700,100,similarity,True,19753.60783999952,0.0,0
0,"2023년 국가재정운용계획 수립 절차 중, 분야별·지역별 예산협의회 및 간담회 개최 시기와 국회 제출 시기는 언제인가요?",2023_2027 국가재정운용계획 주요내용.pdf,3,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 3}, {""rank"": 2, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 1}, {""rank"": 3, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 5}, {""rank"": 4, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 24}, {""rank"": 5, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 6}]",700,100,mmr,False,517.8313857135696,0.0,0
1,"불요불급한 자산을 처분하여 회수하는 자금은 어떻게 활용되는지, 그리고 공공기관의 재무건전성 관리 강화를 위해 '22~'26년 재정건전화계획 수정계획을 수립하는 것 외에 어떤 방법이 적용되는지 설명해주세요.",2023_2027 국가재정운용계획 주요내용.pdf,22,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 22}, {""rank"": 2, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 9}, {""rank"": 3, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 24}, {""rank"": 4, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 1}, {""rank"": 5, ""source"": ""(240411\ubcf4\ub3c4\uc790\ub8cc) \uc7ac\uc815\ub3d9\ud5a5 4\uc6d4\ud638.pdf"", ""page_no"": 1}]",700,100,mmr,False,517.8313857135696,0.0,0
2,"북한의 위협에 대응하기 위해 강화해야하는 한국형 3축체계와는 무엇이며, 이를 통해 향상시키려는 국방 분야의 세부적인 전투능력은 무엇인가요?",2023_2027 국가재정운용계획 주요내용.pdf,33,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 33}, {""rank"": 2, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 5}, {""rank"": 3, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 30}, {""rank"": 4, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 11}, {""rank"": 5, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 9}]",700,100,mmr,False,517.8313857135696,0.0,0
3,사업비 정산에 대한 절차 중 국고지원금 집행 시점과 사업종료 후 발생이자에 대한 처리 방안에 대해서 설명하시오.,2024년+국립대학+육성사업+기본계획.pdf,19,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 19}, {""rank"": 2, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 18}, {""rank"": 3, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 2}, {""rank"": 4, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 9}, {""rank"": 5, ""source"": ""(240411\ubcf4\ub3c4\uc790\ub8cc) \uc7ac\uc815\ub3d9\ud5a5 4\uc6d4\ud638.pdf"", ""page_no"": 2}]",700,100,mmr,False,517.8313857135696,0.0,0
4,"‘24년 대학혁신지원사업에 대한 성과평가용 자료 제출 및 성과평가 실시가 언제 예정되어있고, 이에 따른 사업비 확정 및 인센티브 지급 시기는 언제인가요?",2024년+국립대학+육성사업+기본계획.pdf,21,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 21}, {""rank"": 2, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 16}, {""rank"": 3, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 6}, {""rank"": 4, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 17}, {""rank"": 5, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 15}]",700,100,mmr,False,517.8313857135696,0.0,0
5,"2023년 국가안전시스템 개편에 대한 주요 성과와 함께, 이러한 개편을 통해 어떤 실질적인 훈련이 실시되었는지 설명해주세요.",2024년 행정안전부 업무계획.pdf,3,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 3}, {""rank"": 2, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 3}, {""rank"": 3, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 11}, {""rank"": 4, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 12}, {""rank"": 5, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 20}]",700,100,mmr,False,517.8313857135696,0.0,0
6,"고향사랑기부제 2.0에서는 어떤 방식으로 기부한도 상향 및 기부방식을 개선하고, 향후 어떤 제도개선이 연구되고 있는지 설명해주세요.",2024년 행정안전부 업무계획.pdf,8,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 8}, {""rank"": 2, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 20}, {""rank"": 3, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 7}, {""rank"": 4, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 8}, {""rank"": 5, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 3}]",700,100,mmr,False,517.8313857135696,0.0,0
7,"지방공공기관 구조개혁의 향후 계획으로 무엇이 제시되었으며, 이에 따르는 부채감축대상기관의 선정 기준은 무엇인가요?",2024년 행정안전부 업무계획.pdf,9,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 9}, {""rank"": 2, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 22}, {""rank"": 3, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 16}, {""rank"": 4, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 7}, {""rank"": 5, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 21}]",700,100,mmr,False,517.8313857135696,0.0,0
8,"앞으로 2024년까지 교체되어질 CCTV의 수는 얼마나 되며, 이것이 관제의 범위에 어떤 영향을 미칠 것으로 예상하는가?",2024년 행정안전부 업무계획.pdf,10,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 10}, {""rank"": 2, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 1}, {""rank"": 3, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 8}, {""rank"": 4, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 37}, {""rank"": 5, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 21}]",700,100,mmr,False,517.8313857135696,0.0,0
9,"처음에 재난피해 규모를 최소화하기 위해 지자체의 신속한 대응이 중요하다고 말씀하셨는데, 이를 위해 지역에서 주도하는 현장 중심의 재난관리 체계를 구축한다고 말씀하셨습니다. 이 중 '상시 상황관리'에서는 어떤 방안을 제시하고 있으며, 이를 어떻게 추진하려는 계획이 있는지 설명하시오.",2024년 행정안전부 업무계획.pdf,11,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 11}, {""rank"": 2, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 31}, {""rank"": 3, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 10}, {""rank"": 4, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 12}, {""rank"": 5, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 18}]",700,100,mmr,False,517.8313857135696,0.0,0
10,"정부24에 통합되어 제공될 '주요 서비스'는 언제 누적 몇 종이 될 계획인가, 그리고 그 중 어떤 기관의 어떤 서비스가 우선 적용되는가?",2024년 행정안전부 업무계획.pdf,15,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 15}, {""rank"": 2, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 37}, {""rank"": 3, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 10}, {""rank"": 4, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 4}, {""rank"": 5, ""source"": ""(\ubcf4\ub3c4\uc790\ub8cc)2024\ub144+\uad50\uc721\ubd80+\uc8fc\uc694\uc815\ucc45+\ucd94\uc9c4\uacc4\ud68d+\ubc1c\ud45c_\ubcf4\ub3c4\uc790\ub8cc.pdf"", ""page_no"": 2}]",700,100,mmr,False,517.8313857135696,0.0,0
11,"착한가격업소 활성화를 위한 주요 지원책에는 어떤 것들이 있으며, 이를 통해 어떠한 결과를 도모하려는 것인지 설명하세요.",2024년 행정안전부 업무계획.pdf,18,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 18}, {""rank"": 2, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 29}, {""rank"": 3, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 6}, {""rank"": 4, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 8}, {""rank"": 5, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 16}]",700,100,mmr,False,517.8313857135696,0.0,0
12,온기를 전달하는 나눔‧상생의 문화를 확산하기 위한 범국민‧지역별 추진본부의 구성 예정 시기와 주요 홍보 방법에는 어떤 것들이 있나요?,2024년 행정안전부 업무계획.pdf,20,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 20}, {""rank"": 2, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 6}, {""rank"": 3, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 12}, {""rank"": 4, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 28}, {""rank"": 5, ""source"": ""(\ubcf4\ub3c4\uc790\ub8cc)2024\ub144+\uad50\uc721\ubd80+\uc8fc\uc694\uc815\ucc45+\ucd94\uc9c4\uacc4\ud68d+\ubc1c\ud45c_\ubcf4\ub3c4\uc790\ub8cc.pdf"", ""page_no"": 2}]",700,100,mmr,False,517.8313857135696,0.0,0
13,정부가 제주4.3사건 희생자 보상 및 여순사건 진상조사와 관련하여 주요한 활동은 무엇인가요?,2024년 행정안전부 업무계획.pdf,21,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 21}, {""rank"": 2, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 33}, {""rank"": 3, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 31}, {""rank"": 4, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 6}, {""rank"": 5, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 14}]",700,100,mmr,False,517.8313857135696,0.0,0
14,"2002년부터 2023년까지 학생 한 명당 장서(도서) 수가 어떻게 변화하였고, 이 변화에 대한 주요 전략은 무엇이었나요?",제4차(24_28)+학교도서관+진흥+기본계획.pdf,6,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 6}, {""rank"": 2, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 19}, {""rank"": 3, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 13}, {""rank"": 4, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 1}, {""rank"": 5, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 18}]",700,100,mmr,False,517.8313857135696,0.0,0
15,지금까지 학교도서관이 주로 수행해왔던 기능들과 그것이 디지털 시대에 직면한 새로운 독서교육 요구에 어떻게 부응해야 하는지 서술해주세요.,제4차(24_28)+학교도서관+진흥+기본계획.pdf,9,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 9}, {""rank"": 2, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 12}, {""rank"": 3, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 19}, {""rank"": 4, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 16}, {""rank"": 5, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 27}]",700,100,mmr,False,517.8313857135696,0.0,0
16,"교육혁신을 위해 학교도서관 활용(협력) 수업 사례로 제시된 정보교과+사서교사의 수업에서는 어떤 주제와 교수전략이 사용되었으며, 각각의 교원이 어떠한 역할을 수행하였는지 설명하시오.",제4차(24_28)+학교도서관+진흥+기본계획.pdf,15,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 15}, {""rank"": 2, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 14}, {""rank"": 3, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 13}, {""rank"": 4, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 15}, {""rank"": 5, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 10}]",700,100,mmr,False,517.8313857135696,0.0,0
17,초3과 중1학생들에 대한 책임교육학년제의 필요성과 이와 관련된 미국과 프랑스의 시행 사례에 대해 설명해주세요.,제4차(24_28)+학교도서관+진흥+기본계획.pdf,20,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 20}, {""rank"": 2, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 5}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 29}, {""rank"": 4, ""source"": ""(\ubcf4\ub3c4\uc790\ub8cc)2024\ub144+\uad50\uc721\ubd80+\uc8fc\uc694\uc815\ucc45+\ucd94\uc9c4\uacc4\ud68d+\ubc1c\ud45c_\ubcf4\ub3c4\uc790\ub8cc.pdf"", ""page_no"": 2}, {""rank"": 5, ""source"": ""(\ubcf4\ub3c4\uc790\ub8cc)2024\ub144+\uad50\uc721\ubd80+\uc8fc\uc694\uc815\ucc45+\ucd94\uc9c4\uacc4\ud68d+\ubc1c\ud45c_\ubcf4\ub3c4\uc790\ub8cc.pdf"", ""page_no"": 5}]",700,100,mmr,False,517.8313857135696,0.0,0
